func_module_number	go_slim_pir
229	GO:0032502
232	GO:0050789
233	GO:0050789;GO:0065009
250	GO:0016070;GO:0006396
251	GO:0050789
254	GO:0022607;GO:0006996
274	GO:0006508;GO:0009057;GO:0050896;GO:0015031
282	GO:0016043;GO:0051234;GO:0022406;GO:0051640
286	GO:0016192
288	GO:0065008;GO:0009057;GO:0050789;GO:0016070
289	GO:0065008;GO:0009057;GO:0050789;GO:0016070
290	GO:0050789
305	GO:0022414;GO:0006281
309	GO:0016192
310	GO:0051234;GO:0050789;GO:0051641
314	GO:0036211
325	GO:0051234;GO:0051640;GO:0007059;GO:0022414;GO:0050789
332	GO:0006810;GO:0051641
335	GO:0065008;GO:0032502;GO:0032501;GO:0050789
337	GO:0036211;GO:0009057;GO:0007049;GO:0006508;GO:0050789;GO:0022414
348	GO:0006811
353	GO:0036211;GO:0009059
354	GO:0036211
355	GO:0050896;GO:0050789;GO:0007005
361	GO:0006811
374	GO:0006811;GO:0050789
376	GO:0050789
379	GO:0006412;GO:0050789
382	GO:0050896;GO:0050789
383	GO:0050896;GO:0050789
384	GO:0031023;GO:0022607;GO:0006996;GO:0007059;GO:0050789
390	GO:0000375;GO:0016070
391	GO:0006996
395	GO:0050789
396	GO:0050789;GO:0006354
397	GO:0065003
398	GO:0006412
400	GO:0016070;GO:0006396
401	GO:0006996
402	GO:0036211;GO:0050789
405	GO:0016043
411	GO:0032501;GO:0016043;GO:0006869;GO:0050789
421	GO:0015031;GO:0022607;GO:0048753;GO:0046903
422	GO:0051641;GO:0016050;GO:0048284;GO:0016192;GO:0061024;GO:0050789
425	GO:0042180
430	GO:0006810;GO:0009117;GO:0006119
431	GO:0006810;GO:0061024;GO:0051641;GO:0007005
433	GO:0006805;GO:0050896
435	GO:0032501;GO:0050789
439	GO:0002376;GO:0008283;GO:0032502;GO:0050789;GO:0001775
440	GO:0002376;GO:0001816;GO:0008283;GO:0036211;GO:0050896;GO:0006793;GO:0050789;GO:0001775
442	GO:0051604;GO:0006457
443	GO:0006520;GO:0016070
444	GO:0006996
445	GO:0050789;GO:0015031;GO:0006281;GO:0051276
446	GO:0006351;GO:0050789;GO:0051276
458	GO:0050789;GO:0006996
466	GO:0051234;GO:0051640
467	GO:0050896;GO:0050789
468	GO:0006508;GO:0009057;GO:0050789
471	GO:0044419;GO:0050896;GO:0050789
473	GO:0036211
481	GO:0042254;GO:0016070;GO:0006396
482	GO:0042254;GO:0016070;GO:0006396
488	GO:0050896;GO:0050789;GO:0006811
489	GO:0006810;GO:0051640;GO:0051641
490	GO:0016050;GO:0015031;GO:0016192;GO:0050789;GO:0046903
491	GO:0007033;GO:0022607;GO:0006914
494	GO:0044238;GO:0006082
495	GO:0006139;GO:0006082;GO:0045333;GO:0006790;GO:0006793;GO:0043603
497	GO:0006629
498	GO:0006810
500	GO:0016043;GO:0032502;GO:0050789;GO:0006281
501	GO:0050789
502	GO:0007031;GO:0051641;GO:0007005
508	GO:0050896;GO:0006457
509	GO:0048511;GO:0050789
516	GO:0043412;GO:0016070;GO:0006396
523	GO:0050789
534	GO:0050896;GO:0050878;GO:0050817;GO:0050789
541	GO:0006914;GO:0036211;GO:0065009;GO:0006793;GO:0050789
542	GO:0022607;GO:0006996;GO:0051641;GO:0032502;GO:0065009;GO:0051301;GO:0050789
543	GO:0016192;GO:0046903
544	GO:0006810;GO:0051640;GO:0051641
550	GO:0032501;GO:0032502;GO:0050789
551	GO:0006810;GO:0007033;GO:0006914
552	GO:0051641;GO:0051234;GO:0050896;GO:0009057;GO:0006508
555	GO:0009059;GO:0019538
557	GO:0009059;GO:0019538
559	GO:0032501;GO:0007155;GO:0002376
561	GO:0002376;GO:0036211;GO:0006793;GO:0050789;GO:0001775
562	GO:0002376;GO:0007155;GO:0036211;GO:0050896;GO:0006793;GO:0050789;GO:0001775
563	GO:0015849
565	GO:0006793;GO:0006139
566	GO:0006082
569	GO:0006629
573	GO:0016043
581	GO:0050789
583	GO:0050896;GO:0050789
586	GO:0065008;GO:0006996;GO:0051641;GO:0051261;GO:0050789;GO:0006810;GO:0051640
588	GO:0007155
595	GO:0022414;GO:0022607;GO:0051276
596	GO:0065008;GO:0006811;GO:0050789;GO:0006936
597	GO:0050789
600	GO:0016043;GO:0032502;GO:0050789
601	GO:0016043;GO:0050789
602	GO:0016043;GO:0050789
604	GO:0002376;GO:0001816;GO:0050896;GO:0044419;GO:0050789
609	GO:0065003;GO:0000375;GO:0016070
611	GO:0016070;GO:0006396
618	GO:0006996
623	GO:0050896;GO:0050789
624	GO:0006351;GO:0050896;GO:0050789
625	GO:0016192;GO:0065003
629	GO:0006914
633	GO:0050789
638	GO:0050789;GO:0006281;GO:0022414
639	GO:0006091;GO:0005975;GO:0006082;GO:0009117;GO:0006066
640	GO:0009117
642	GO:0016070;GO:0015931;GO:0000375;GO:0051641
643	GO:0006396
645	GO:0022607;GO:0006996
652	GO:0065008;GO:0050789;GO:0016070
660	GO:0007155
662	GO:0050789
663	GO:0050886;GO:0006936;GO:0015833;GO:0009914;GO:0050789;GO:0046903
664	GO:0002376;GO:0001816;GO:0050896;GO:0065003;GO:0065009;GO:0050789
665	GO:0006260;GO:0009059;GO:0007049;GO:0006281;GO:0051276;GO:0050789
678	GO:0048511;GO:0050789
683	GO:0050896
685	GO:0006811
686	GO:0065008;GO:0022607;GO:0032501;GO:0007155;GO:0032502;GO:0050789
689	GO:0065008;GO:0051258;GO:0006996;GO:0032502;GO:0050789
691	GO:0002376;GO:0001775
692	GO:0050896;GO:0044419;GO:0002376;GO:0050789
693	GO:0002376;GO:0001816;GO:0050896;GO:0044419;GO:0065009;GO:0050789
694	GO:0016043;GO:0036211;GO:0050789
703	GO:0032502
704	GO:0032501;GO:0032502;GO:0050789
708	GO:0006351
710	GO:0050877;GO:0050896
712	GO:0006281
721	GO:0036211;GO:0006351;GO:0050896;GO:0032502;GO:0050789
722	GO:0008152
723	GO:0006508;GO:0009057;GO:0036211;GO:0050789
729	GO:0050896;GO:0009057;GO:0002376;GO:0006508
731	GO:0016032
732	GO:0050789;GO:0000280;GO:0006281;GO:0022414
733	GO:0050789;GO:0006281;GO:0006260
737	GO:0051604
738	GO:0006996
739	GO:0051258;GO:0006996;GO:0006936
743	GO:0016192
752	GO:0006508;GO:0009057
753	GO:0007155;GO:0050789
754	GO:0050789;GO:0006996
758	GO:0032502;GO:0007155;GO:0050789
759	GO:0002376;GO:0050896;GO:0050817;GO:0050878;GO:0065009;GO:0050789
762	GO:0006508;GO:0009057;GO:0036211
766	GO:0032502
767	GO:0006508;GO:0009057;GO:0036211
768	GO:0006508;GO:0009057;GO:0036211
777	GO:0032502
778	GO:0009308
780	GO:0043412;GO:0016070;GO:0006396
