func_module_number	go_slim_pir
120	GO:0007059;GO:0051276;GO:0022607;GO:0022414
124	GO:0008150
126	GO:0036211
127	GO:0051606
129	GO:0051604;GO:0051234;GO:0006457;GO:0050789;GO:0051641
130	GO:0050789;GO:0016043
131	GO:0022607;GO:0006996
135	GO:0007005;GO:0061024
136	GO:0007005;GO:0065003;GO:0045333;GO:0009117
137	GO:0002376;GO:0001775;GO:0044419;GO:0050896;GO:0001816;GO:0050789;GO:0065009;GO:0008283
138	GO:0050789;GO:0036211;GO:0006793
139	GO:0008152
140	GO:0065008;GO:0006811;GO:0050789;GO:0065009;GO:0009059
142	GO:0065003
143	GO:0006281
144	GO:0065008;GO:0050789;GO:0051179;GO:0016043
145	GO:0006629;GO:0006082
150	GO:0006281;GO:0016043;GO:0032502;GO:0050789;GO:0032501
152	GO:0050789;GO:0016043
153	GO:0050789;GO:0065003;GO:0050896;GO:0006351
154	GO:0006281;GO:0050789;GO:0016043
155	GO:0050789;GO:0006354;GO:0006351
156	GO:0006351
158	GO:0042044;GO:0008643;GO:0015791
159	GO:0006629;GO:0043603
160	GO:0022414;GO:0008037;GO:0032502
161	GO:0050789;GO:0016043;GO:0032502
163	GO:0008150
164	GO:0032989;GO:0050879;GO:0022607;GO:0032502;GO:0050877;GO:0006936;GO:0006996
177	GO:0006811
179	GO:0006996
180	GO:0015031
181	GO:0042254;GO:0006396;GO:0065003;GO:0016070
182	GO:0043412;GO:0042254;GO:0006396;GO:0050789;GO:0016070
183	GO:0050789;GO:0050896;GO:0006811
184	GO:0016043;GO:0032502
185	GO:0007155;GO:0032502
188	GO:0050789;GO:0006996;GO:0051258
189	GO:0006790;GO:0019538;GO:0009059
200	GO:0007033;GO:0006914;GO:0050896;GO:0022607
202	GO:0007155
207	GO:0022414;GO:0032501
208	GO:0046903;GO:0007154;GO:0050886;GO:0009914;GO:0050789;GO:0065009
209	GO:0050789;GO:0050896
210	GO:0050789;GO:0051606
212	GO:0050789;GO:0006996
213	GO:0065008;GO:0051640;GO:0006810;GO:0051258;GO:0050789;GO:0006996;GO:0051641
223	GO:0050789;GO:0050896
235	GO:0006836;GO:0042908
239	GO:0006629;GO:0006793;GO:0016192
240	GO:0015031
241	GO:0050789;GO:0050896;GO:0044419;GO:0001816
242	GO:0006629;GO:0043412;GO:0050789;GO:0016070;GO:0006082
243	GO:0036211
244	GO:0065008;GO:0016070;GO:0050789;GO:0009057
245	GO:0050789;GO:0016070;GO:0009057;GO:0065008
246	GO:0006066;GO:0009117
247	GO:0007049;GO:0006996
248	GO:0006281;GO:0002376;GO:0006266;GO:0032502;GO:0050789;GO:0009059
255	GO:0006914;GO:0051641;GO:0016192
256	GO:0048284;GO:0016050;GO:0016192;GO:0050789;GO:0065003;GO:0061024;GO:0051641
257	GO:0046903;GO:0050789;GO:0016192
259	GO:0022414;GO:0050789
261	GO:0002376;GO:0001775;GO:0044419;GO:0050896;GO:0001816;GO:0050789;GO:0008283
273	GO:0050789;GO:0016070;GO:0009057
274	GO:0051234;GO:0051641
275	GO:0044085;GO:0006412
277	GO:0050789
279	GO:0036211;GO:0009057;GO:0006508
280	GO:0036211
291	GO:0051604
292	GO:0050789;GO:0032501;GO:0032502
298	GO:0002376;GO:0044419;GO:0050896;GO:0016192;GO:0050789;GO:0008037
299	GO:0050789;GO:0002376;GO:0065008;GO:0040011
300	GO:0016070;GO:0000375
301	GO:0016070;GO:0000375
307	GO:0050789;GO:0031023;GO:0022607;GO:0006996
314	GO:0051276
319	GO:0006457
325	GO:0006790;GO:0006082;GO:0009117
326	GO:0045333;GO:0043603;GO:0006139;GO:0006790;GO:0006793;GO:0006082
327	GO:0002376;GO:0044419;GO:0050896;GO:0001816;GO:0050789
330	GO:0006396;GO:0016070
331	GO:0051640;GO:0006810;GO:0050789;GO:0006996;GO:0051641
332	GO:0007059;GO:0051640;GO:0006810;GO:0000280;GO:0022607;GO:0051276;GO:0051641
333	GO:0006281;GO:0022414;GO:0006260;GO:0051276;GO:0050789;GO:0007049
334	GO:0006281;GO:0006260;GO:0032392;GO:0009059
335	GO:0006081;GO:0005975
337	GO:0050789;GO:0050896;GO:0016043
338	GO:0036211;GO:0016043
339	GO:0006281;GO:0022411;GO:0050789;GO:0032502
344	GO:0046903;GO:0016043;GO:0022406;GO:0016192;GO:0051640
345	GO:0006790;GO:0006066
347	GO:0050789;GO:0006869
348	GO:0050789;GO:0050896;GO:0036211;GO:0006793
349	GO:0006396;GO:0016070
351	GO:0016070;GO:0043412
359	GO:0050789;GO:0006996;GO:0051258
360	GO:0050789
361	GO:0016043;GO:0032502
373	GO:0032501;GO:0032502
374	GO:0032502
379	GO:0043062;GO:0051179;GO:0022607;GO:0032502;GO:0050789;GO:0045229
380	GO:0065008;GO:0032501;GO:0050789;GO:0016192
389	GO:0007155;GO:0032989;GO:0022607;GO:0032502;GO:0006996
394	GO:0009117;GO:0008655
403	GO:0002376;GO:0044419;GO:0050896;GO:0001816;GO:0036211;GO:0050789;GO:0065009
404	GO:0050789
407	GO:0065008;GO:0009057;GO:0006412;GO:0006396;GO:0050789;GO:0016070
408	GO:0065008;GO:0016070;GO:0050789;GO:0009057
409	GO:0006091;GO:0006082;GO:0009117;GO:0005975
410	GO:0006139;GO:0006520;GO:0006082;GO:0006793
411	GO:0006629;GO:0006082
412	GO:0050789;GO:0016043
413	GO:0050789;GO:0032501;GO:0032502
418	GO:0046903;GO:0051641;GO:0016192
421	GO:0032502
423	GO:0050789;GO:0036211;GO:0050896;GO:0006793
424	GO:0015031
426	GO:0009117
431	GO:0016070;GO:0000375
432	GO:0050789;GO:0016070;GO:0000375
433	GO:0050789;GO:0065009
435	GO:0016043;GO:0008037;GO:0032502
437	GO:0051641;GO:0016192
442	GO:0006629;GO:0006457;GO:0006082
443	GO:0006508;GO:0051604
444	GO:0006811
449	GO:0050789;GO:0051641
450	GO:0015849
456	GO:0006091;GO:0050789;GO:0009117
457	GO:0050789;GO:0022607;GO:0007030
461	GO:0050789;GO:0016070;GO:0065003;GO:0000375
462	GO:0022607
466	GO:0036211
467	GO:0008152
468	GO:0050789
475	GO:0050789;GO:0050896
476	GO:0050789
477	GO:0048511;GO:0050789;GO:0050896;GO:0006351
480	GO:0050789
481	GO:0050789
482	GO:0032502
485	GO:0050896;GO:0006457;GO:0051604
486	GO:0006996;GO:0032502
487	GO:0050896;GO:0006457
489	GO:0006996
491	GO:0036211
495	GO:0006629;GO:0006793
496	GO:0050789;GO:0006508;GO:0065009;GO:0043603
497	GO:0015849;GO:0006869;GO:0006629;GO:0006082
501	GO:0016192;GO:0050789;GO:0006869;GO:0065003;GO:0032501
503	GO:0043062;GO:0050896;GO:0051604;GO:0032502;GO:0050789;GO:0050878;GO:0006508;GO:0045229
504	GO:0043062;GO:0050896;GO:0008152;GO:0045229;GO:0022411
506	GO:0050789;GO:0065008
507	GO:0050789;GO:0032501;GO:0050896
511	GO:0050789;GO:0050896;GO:0006793
513	GO:0050789;GO:0065009;GO:0050896
518	GO:0006396;GO:0043412;GO:0016070
521	GO:0009057;GO:0005976;GO:0006112
523	GO:0050789
524	GO:0022607
525	GO:0065008;GO:0016043
532	GO:0050896
533	GO:0050789;GO:0002376
535	GO:0006259;GO:0051276;GO:0050789;GO:0051641;GO:0009059
537	GO:0006396;GO:0043412;GO:0016070
539	GO:0006091;GO:0006082;GO:0009117;GO:0005975
540	GO:0050789;GO:0006996
541	GO:0008152
542	GO:0050789
543	GO:0050789;GO:0022607;GO:0006996
544	GO:0036211;GO:0016043;GO:0006793;GO:0007155
546	GO:0065008;GO:0006811
548	GO:0006811
550	GO:0015849
554	GO:0007029;GO:0006629;GO:0022607;GO:0006082;GO:0061024
555	GO:0050817
556	GO:0050789;GO:0002376;GO:0050896
557	GO:0007155
561	GO:0050789;GO:0007049;GO:0000280
566	GO:0006457
571	GO:0050877;GO:0032502
574	GO:0006396;GO:0043412;GO:0016070
575	GO:0016070
577	GO:0050789
580	GO:0050789;GO:0002376;GO:0001775
581	GO:0016043
582	GO:0050789
583	GO:0006520;GO:0016070
584	GO:0051604;GO:0006139;GO:0006457;GO:0006793;GO:0006520;GO:0006082
585	GO:0006520;GO:0016070;GO:0006082
586	GO:0065008;GO:0050789;GO:0022607;GO:0032502
591	GO:0007033;GO:0006914;GO:0022607
592	GO:0042180;GO:0006629;GO:0006066
593	GO:0043062;GO:0045229
594	GO:0002376;GO:0001775;GO:0007155;GO:0050789;GO:0008283
595	GO:0008037
598	GO:0050789
599	GO:0050789;GO:0065009
601	GO:0006996
602	GO:0065008;GO:0050789;GO:0051261
606	GO:0006508
608	GO:0006520;GO:0016070
609	GO:0051261
610	GO:0050896;GO:0016043;GO:0036211;GO:0032502;GO:0050789
613	GO:0050789;GO:0032501;GO:0032502
614	GO:0050789;GO:0050896
617	GO:0050789;GO:0002376;GO:0001775
618	GO:0007155;GO:0036211;GO:0006793;GO:0050789;GO:0065009
622	GO:0006396
623	GO:0006396
625	GO:0008150
626	GO:0016043;GO:0032502
628	GO:0036211
629	GO:0036211;GO:0050896;GO:0009057;GO:0006508
630	GO:0019538;GO:0009059
633	GO:0006629;GO:0036211;GO:0006082
634	GO:0015031;GO:0050896;GO:0006457;GO:0051604
635	GO:0050789;GO:0065009
638	GO:0050789
644	GO:0050789
645	GO:0042180
647	GO:0006082;GO:0043603;GO:0009225
648	GO:0050789
651	GO:0050789;GO:0006259;GO:0016043
652	GO:0032501;GO:0006996
654	GO:0036211
655	GO:0036211;GO:0009057;GO:0006508
656	GO:0016192;GO:0051641
657	GO:0006810
658	GO:0015849;GO:0006865
659	GO:0051234;GO:0051641
660	GO:0007005;GO:0048285
662	GO:0032502
665	GO:0022607;GO:0006996
671	GO:0050789
674	GO:0007005;GO:0006810;GO:0061024;GO:0051641
675	GO:0007005;GO:0015849;GO:0061024
676	GO:0050789;GO:0006811
677	GO:0006520;GO:0006082
681	GO:0036211
682	GO:0006629;GO:0043603
685	GO:0006811
687	GO:0008150
689	GO:0050789;GO:0036211;GO:0006793;GO:0065009
691	GO:0008150
692	GO:0050789;GO:0006996
697	GO:0008152;GO:0032502
702	GO:0036211;GO:0050896;GO:0051641;GO:0051276
703	GO:0050789;GO:0051276
706	GO:0007005
707	GO:0006811
708	GO:0007059;GO:0050789;GO:0051276
711	GO:0007005;GO:0050789
712	GO:0016050;GO:0050789;GO:0022607
719	GO:0036211
720	GO:0009117
721	GO:0006520;GO:0006790;GO:0006082
722	GO:0050789;GO:0006351
723	GO:0050789
725	GO:0051606;GO:0050877
727	GO:0007029;GO:0006811
728	GO:0051604;GO:0043603;GO:0006518;GO:0006508;GO:0042445
729	GO:0050817;GO:0050878;GO:0050789;GO:0050896
733	GO:0050789
734	GO:0050789;GO:0007033;GO:0022607
735	GO:0050789;GO:0050896;GO:0006811
739	GO:0006629;GO:0050896;GO:0050789;GO:0032501;GO:0006082
740	GO:0006066;GO:0006629;GO:0043603
743	GO:0006629;GO:0006793
747	GO:0031023;GO:0006996;GO:0051641
756	GO:0006810
761	GO:0050789
763	GO:0006629;GO:0043603
764	GO:0006629;GO:0006793;GO:0051604
769	GO:0065008;GO:0050789;GO:0006811
780	GO:0006811
784	GO:0006629;GO:0006793;GO:0051604
788	GO:0036211
793	GO:0002376;GO:0044419;GO:0050896
794	GO:0065008;GO:0050789
796	GO:0050789;GO:0002376
797	GO:0051641;GO:0016192
803	GO:0036211
